Time (s);FP1;FP2;F3;F4;F7;F8;Sampling Rate
2.3211914063e+001;-4.5038788699e-008;2.9200317719e-009;-5.3733838712e-008;-2.3309070230e-008;-5.0768655058e-008;-6.8375172191e-008;
2.3215820313e+001;-4.5058097697e-008;2.8902369387e-009;-5.3994124727e-008;-2.3407215721e-008;-5.0664631601e-008;-6.8652063590e-008;
2.3219726563e+001;-4.5037023000e-008;2.9065985174e-009;-5.3930758526e-008;-2.3402499494e-008;-5.0557499520e-008;-6.8887764826e-008;
2.3223632813e+001;-4.5050029485e-008;2.9265585511e-009;-5.3899174901e-008;-2.3431690366e-008;-5.0488836223e-008;-6.9069258757e-008;
2.3227539063e+001;-4.5074035171e-008;2.9222892994e-009;-5.3966097369e-008;-2.3458490261e-008;-5.0405464691e-008;-6.9252877211e-008;
2.3231445313e+001;-4.5096253842e-008;2.8840232424e-009;-5.3997208482e-008;-2.3509675984e-008;-5.0312078059e-008;-6.9463368391e-008;
2.3235351563e+001;-4.5088295764e-008;2.8762001669e-009;-5.3991936255e-008;-2.3535626781e-008;-5.0185320788e-008;-6.9618977250e-008;
2.3239257813e+001;-4.5095717383e-008;2.8435442889e-009;-5.3977583292e-008;-2.3538197169e-008;-5.0090683601e-008;-6.9725125229e-008;
2.3243164063e+001;-4.5108972557e-008;2.8210807024e-009;-5.3936258126e-008;-2.3552368944e-008;-4.9988020834e-008;-6.9754001686e-008;
2.3247070313e+001;-4.5113107916e-008;2.8806033114e-009;-5.3939071876e-008;-2.3531647741e-008;-4.9866272889e-008;-6.9766365129e-008;
2.3251953125e+001;-4.5125602810e-008;2.8610009917e-009;-5.3904180675e-008;-2.3516181002e-008;-4.9796376800e-008;-6.9777655654e-008;
2.3255859375e+001;-4.5129379345e-008;2.8416666797e-009;-5.3863992378e-008;-2.3540343008e-008;-4.9766249788e-008;-6.9743613551e-008;
2.3259765625e+001;-4.5139191940e-008;2.8339999236e-009;-5.3892200924e-008;-2.3557666040e-008;-4.9766068599e-008;-6.9665020419e-008;
2.3263671875e+001;-4.5186599351e-008;2.7820992177e-009;-5.3985630188e-008;-2.3590276399e-008;-4.9780599198e-008;-6.9643071754e-008;
2.3267578125e+001;-4.5224798129e-008;2.7478788134e-009;-5.4066543242e-008;-2.3588846432e-008;-4.9734776297e-008;-6.9604517705e-008;
2.3271484375e+001;-4.5223345069e-008;2.7226212396e-009;-5.4142450523e-008;-2.3641261393e-008;-4.9629029775e-008;-6.9554964455e-008;
2.3275390625e+001;-4.5241225877e-008;2.6790354379e-009;-5.4204722488e-008;-2.3692402706e-008;-4.9552543402e-008;-6.9536859826e-008;
2.3279296875e+001;-4.5243663038e-008;2.6652220431e-009;-5.4244331693e-008;-2.3702147800e-008;-4.9513381839e-008;-6.9520496027e-008;
2.3283203125e+001;-4.5210047261e-008;2.6831703526e-009;-5.4247013992e-008;-2.3688869533e-008;-4.9457860030e-008;-6.9471234099e-008;
2.3287109375e+001;-4.5224933132e-008;2.6947932774e-009;-5.4311094289e-008;-2.3687618977e-008;-4.9420087578e-008;-6.9463681029e-008;
2.3291992188e+001;-4.5246455471e-008;2.6693569577e-009;-5.4328150867e-008;-2.3755143630e-008;-4.9419572434e-008;-6.9486361554e-008;
2.3295898438e+001;-4.5233807811e-008;2.6822317700e-009;-5.4302223162e-008;-2.3763190526e-008;-4.9466734708e-008;-6.9490099008e-008;
2.3299804688e+001;-4.5224194167e-008;2.6830586641e-009;-5.4277613515e-008;-2.3778902403e-008;-4.9558199322e-008;-6.9484798360e-008;
2.3303710938e+001;-4.5227658063e-008;2.6814717113e-009;-5.4302979891e-008;-2.3839319852e-008;-4.9699259819e-008;-6.9505517786e-008;
2.3307617188e+001;-4.5239683999e-008;2.7047621920e-009;-5.4332105037e-008;-2.3914511260e-008;-4.9843585259e-008;-6.9530109670e-008;
2.3311523438e+001;-4.5248558678e-008;2.6814270804e-009;-5.4326182664e-008;-2.3965897711e-008;-5.0010218189e-008;-6.9538664604e-008;
2.3315429688e+001;-4.5239975321e-008;2.6806670217e-009;-5.4307051300e-008;-2.3985030850e-008;-5.0160643639e-008;-6.9536412184e-008;
2.3319335938e+001;-4.5260271975e-008;2.6754367610e-009;-5.4361766644e-008;-2.4027231760e-008;-5.0310244859e-008;-6.9544370263e-008;
2.3323242188e+001;-4.5265434068e-008;2.6641937545e-009;-5.4449898812e-008;-2.4076472371e-008;-5.0441762767e-008;-6.9532788416e-008;
2.3327148438e+001;-4.5236220103e-008;2.6711004519e-009;-5.4484903700e-008;-2.4073699478e-008;-5.0476565150e-008;-6.9463254704e-008;
2.3331054688e+001;-4.5225892364e-008;2.6851150192e-009;-5.4520061354e-008;-2.4067821514e-008;-5.0447081179e-008;-6.9397628977e-008;
2.3335937500e+001;-4.5262058990e-008;2.6768449679e-009;-5.4584344156e-008;-2.4090642370e-008;-5.0415497554e-008;-6.9363430555e-008;
2.3339843750e+001;-4.5336868482e-008;2.6437418921e-009;-5.4656407400e-008;-2.4126585174e-008;-5.0422897857e-008;-6.9347429132e-008;
2.3343750000e+001;-4.5380680547e-008;2.5983901697e-009;-5.4684079487e-008;-2.4149807487e-008;-5.0384699080e-008;-6.9336230979e-008;
2.3347656250e+001;-4.5356294720e-008;2.6282969134e-009;-5.4673751748e-008;-2.4107405849e-008;-5.0266994123e-008;-6.9285917448e-008;
2.3351562500e+001;-4.5429139561e-008;2.5935400494e-009;-5.4678199746e-008;-2.4149562350e-008;-5.0201279578e-008;-6.9321210105e-008;
2.3355468750e+001;-4.5440874175e-008;2.6110189566e-009;-5.4616979384e-008;-2.4087714934e-008;-5.0101792937e-008;-6.9326752339e-008;
2.3359375000e+001;-4.5408306448e-008;2.6535991182e-009;-5.4490065793e-008;-2.3973743879e-008;-4.9936478064e-008;-6.9211729681e-008;
2.3363281250e+001;-4.5427864137e-008;2.6707875911e-009;-5.4444377895e-008;-2.3893187873e-008;-4.9812939551e-008;-6.9117966461e-008;
2.3367187500e+001;-4.5410338601e-008;2.7477893294e-009;-5.4458727305e-008;-2.3810038385e-008;-4.9682316927e-008;-6.9015904103e-008;
2.3371093750e+001;-4.5412196670e-008;2.8300437549e-009;-5.4525202131e-008;-2.3694838092e-008;-4.9605361596e-008;-6.8834921763e-008;
2.3375976563e+001;-4.5461479914e-008;2.8343352110e-009;-5.4634302415e-008;-2.3605274180e-008;-4.9536428293e-008;-6.8611292647e-008;
2.3379882813e+001;-4.5385352365e-008;2.8971884891e-009;-5.4738059418e-008;-2.3501652180e-008;-4.9423373838e-008;-6.8390612284e-008;
2.3383789063e+001;-4.5336243204e-008;2.9561075809e-009;-5.4833030561e-008;-2.3404757243e-008;-4.9351445597e-008;-6.8263275921e-008;
2.3387695313e+001;-4.5352180678e-008;2.9888975739e-009;-5.4973490649e-008;-2.3304956187e-008;-4.9260069801e-008;-6.8245377349e-008;
2.3391601563e+001;-4.5387025693e-008;3.0410218788e-009;-5.5078810846e-008;-2.3192303189e-008;-4.9180812312e-008;-6.8242400175e-008;
2.3395507813e+001;-4.5399499271e-008;3.0679334628e-009;-5.5218350781e-008;-2.3097712187e-008;-4.9187672602e-008;-6.8267347331e-008;
2.3399414063e+001;-4.5363556467e-008;3.0781481808e-009;-5.5423900136e-008;-2.3001955896e-008;-4.9264965440e-008;-6.8281181598e-008;
2.3403320313e+001;-4.5371493229e-008;3.0874240942e-009;-5.5658794906e-008;-2.2940600530e-008;-4.9438614980e-008;-6.8314484736e-008;
2.3407226563e+001;-4.5381394642e-008;3.0825513253e-009;-5.5797642062e-008;-2.2889773632e-008;-4.9565528570e-008;-6.8363661399e-008;
2.3411132813e+001;-4.5405535332e-008;3.0918720917e-009;-5.5848939695e-008;-2.2858570148e-008;-4.9696822657e-008;-6.8409100606e-008;
2.3415039063e+001;-4.5385082359e-008;3.1075182427e-009;-5.5902585672e-008;-2.2835973112e-008;-4.9785178646e-008;-6.8435163314e-008;
2.3419921875e+001;-4.5360941670e-008;3.1293783120e-009;-5.5954888722e-008;-2.2821510015e-008;-4.9832788562e-008;-6.8468310133e-008;
2.3423828125e+001;-4.5344290101e-008;3.1517077836e-009;-5.5972769530e-008;-2.2817866707e-008;-4.9858002171e-008;-6.8492475691e-008;
2.3427734375e+001;-4.5338747867e-008;3.1604026063e-009;-5.5978066626e-008;-2.2817710388e-008;-4.9880689801e-008;-6.8519405261e-008;
2.3431640625e+001;-4.5285350581e-008;3.2104703340e-009;-5.5904617824e-008;-2.2773678054e-008;-4.9854424589e-008;-6.8495111805e-008;
2.3435546875e+001;-4.5239527680e-008;3.2066707067e-009;-5.5849678660e-008;-2.2778797515e-008;-4.9861398566e-008;-6.8489747207e-008;
2.3439453125e+001;-4.5251709935e-008;3.2058882216e-009;-5.5849231018e-008;-2.2776180941e-008;-4.9897721510e-008;-6.8485249471e-008;
2.3443359375e+001;-4.5273345961e-008;3.2120126559e-009;-5.5821537615e-008;-2.2756982077e-008;-4.9944727465e-008;-6.8484091287e-008;
2.3447265625e+001;-4.5245986513e-008;3.2473508327e-009;-5.5661722342e-008;-2.2723185111e-008;-4.9995332319e-008;-6.8449935497e-008;
2.3451171875e+001;-4.5212438238e-008;3.2600466771e-009;-5.5400562360e-008;-2.2701414082e-008;-5.0002906704e-008;-6.8422487232e-008;
2.3455078125e+001;-4.5223679024e-008;3.2736364730e-009;-5.5155140899e-008;-2.2701057034e-008;-5.0013056807e-008;-6.8419673482e-008;
2.3459960938e+001;-4.5254502368e-008;3.2605160794e-009;-5.4887905776e-008;-2.2713596337e-008;-5.0021370157e-008;-6.8383911866e-008;
2.3463867188e+001;-4.5257163350e-008;3.2524023474e-009;-5.4545097328e-008;-2.2720815451e-008;-5.0059593804e-008;-6.8367143058e-008;
2.3467773438e+001;-4.5235168500e-008;3.2634217551e-009;-5.4196632959e-008;-2.2693971147e-008;-5.0091287562e-008;-6.8313099177e-008;
2.3471679688e+001;-4.5239282542e-008;3.2594653643e-009;-5.3995691474e-008;-2.2696051261e-008;-5.0124324247e-008;-6.8282922427e-008;
2.3475585938e+001;-4.5247798397e-008;3.2549951623e-009;-5.3847141857e-008;-2.2692317359e-008;-5.0127809459e-008;-6.8241085671e-008;
2.3479492188e+001;-4.5236689061e-008;3.2661038318e-009;-5.3707978509e-008;-2.2694798929e-008;-5.0124768336e-008;-6.8224252914e-008;
2.3483398438e+001;-4.5245897695e-008;3.2686966467e-009;-5.3552007273e-008;-2.2719140347e-008;-5.0092985759e-008;-6.8225929795e-008;
2.3487304688e+001;-4.5244938462e-008;3.2739271294e-009;-5.3421427282e-008;-2.2743146033e-008;-5.0073001745e-008;-6.8226533756e-008;
2.3491210938e+001;-4.5253631953e-008;3.2752234258e-009;-5.3255824639e-008;-2.2773097186e-008;-5.0052708644e-008;-6.8223606320e-008;
2.3495117188e+001;-4.5269679561e-008;3.2941778194e-009;-5.3093238250e-008;-2.2769901520e-008;-4.9985207085e-008;-6.8231400974e-008;
2.3499023438e+001;-4.5284053840e-008;3.3091087648e-009;-5.2966480979e-008;-2.2756758256e-008;-4.9943050584e-008;-6.8241369888e-008;
2.3503906250e+001;-4.5306471463e-008;3.2793807669e-009;-5.2897078717e-008;-2.2804790945e-008;-4.9909299804e-008;-6.8310662016e-008;
2.3507812500e+001;-4.5267892546e-008;3.2603149069e-009;-5.2796920613e-008;-2.2831658342e-008;-4.9907399102e-008;-6.8375662465e-008;
2.3511718750e+001;-4.5299074714e-008;3.2573419517e-009;-5.2672824324e-008;-2.2825199508e-008;-4.9918419620e-008;-6.8426224686e-008;
2.3515625000e+001;-4.5344201283e-008;3.2777716097e-009;-5.2578791099e-008;-2.2793102517e-008;-4.9932253887e-008;-6.8477902460e-008;
2.3519531250e+001;-4.5324398457e-008;3.3134672783e-009;-5.2492893587e-008;-2.2732841387e-008;-4.9931628610e-008;-6.8515603857e-008;
2.3523437500e+001;-4.5317602115e-008;3.3283757972e-009;-5.2428674735e-008;-2.2726068138e-008;-4.9943139402e-008;-6.8550228605e-008;
2.3527343750e+001;-4.5322362752e-008;3.3173341851e-009;-5.2373355430e-008;-2.2711853731e-008;-4.9976087269e-008;-6.8570365386e-008;
2.3531250000e+001;-4.5305576180e-008;3.3196139171e-009;-5.2331021294e-008;-2.2679241596e-008;-5.0016474518e-008;-6.8572042267e-008;
2.3535156250e+001;-4.5306403962e-008;3.3326004178e-009;-5.2289223618e-008;-2.2663082078e-008;-5.0067416879e-008;-6.8575019441e-008;
2.3539062500e+001;-4.5322899211e-008;3.3410045841e-009;-5.2252925542e-008;-2.2656509557e-008;-5.0138673657e-008;-6.8582103552e-008;
2.3543945313e+001;-4.5300705409e-008;3.3578801961e-009;-5.2213092516e-008;-2.2637355102e-008;-5.0189523648e-008;-6.8584810720e-008;
2.3547851563e+001;-4.5266329352e-008;3.3923912568e-009;-5.2188820376e-008;-2.2610578299e-008;-5.0184851830e-008;-6.8587603153e-008;
2.3551757813e+001;-4.5242991575e-008;3.3976215175e-009;-5.2162086206e-008;-2.2618735329e-008;-5.0215966496e-008;-6.8612031612e-008;
2.3555664063e+001;-4.5280632577e-008;3.3764322449e-009;-5.2158330988e-008;-2.2680337608e-008;-5.0287400910e-008;-6.8679781862e-008;
2.3559570313e+001;-4.5293955253e-008;3.3663292154e-009;-5.2155893826e-008;-2.2731700966e-008;-5.0348354819e-008;-6.8711138113e-008;
2.3563476563e+001;-4.5282799732e-008;3.3601152971e-009;-5.2211326818e-008;-2.2770279884e-008;-5.0396053553e-008;-6.8739772985e-008;
2.3567382813e+001;-4.5256292935e-008;3.3782203701e-009;-5.2299103714e-008;-2.2797191690e-008;-5.0396725015e-008;-6.8743347015e-008;
2.3571289063e+001;-4.5236845381e-008;3.3983145187e-009;-5.2418908325e-008;-2.2839101277e-008;-5.0426674392e-008;-6.8748803983e-008;
2.3575195313e+001;-4.5237495527e-008;3.3912737063e-009;-5.2535963135e-008;-2.2869008021e-008;-5.0475804869e-008;-6.8772450845e-008;
2.3579101563e+001;-4.5239886504e-008;3.3797848964e-009;-5.2672152862e-008;-2.2904078634e-008;-5.0497487081e-008;-6.8770106054e-008;
2.3583984375e+001;-4.5219454847e-008;3.3759850471e-009;-5.2819093099e-008;-2.2937941324e-008;-5.0491628656e-008;-6.8767150196e-008;
2.3587890625e+001;-4.5215990951e-008;3.3819307355e-009;-5.2970705156e-008;-2.2973525304e-008;-5.0482800162e-008;-6.8773744033e-008;
2.3591796875e+001;-4.5207183774e-008;3.3904243857e-009;-5.3082843010e-008;-2.2992278303e-008;-5.0482242386e-008;-6.8750679816e-008;
2.3595703125e+001;-4.5201620225e-008;3.3739511185e-009;-5.3185594595e-008;-2.3021692996e-008;-5.0484363356e-008;-6.8751212723e-008;
2.3599609375e+001;-4.5184094688e-008;3.3702183266e-009;-5.3268809808e-008;-2.3030880314e-008;-5.0457586553e-008;-6.8746388138e-008;
2.3603515625e+001;-4.5167062979e-008;3.3647868936e-009;-5.3368410136e-008;-2.3055399367e-008;-5.0435147614e-008;-6.8761181637e-008;
2.3607421875e+001;-4.5170661878e-008;3.3666420762e-009;-5.3446417070e-008;-2.3061188514e-008;-5.0375714267e-008;-6.8760428462e-008;
2.3611328125e+001;-4.5165947427e-008;3.3760521045e-009;-5.3501985064e-008;-2.3066821342e-008;-5.0283311737e-008;-6.8750409810e-008;
2.3615234375e+001;-4.5139593396e-008;3.3861775606e-009;-5.3548991019e-008;-2.3053701170e-008;-5.0229555626e-008;-6.8749336890e-008;
2.3619140625e+001;-4.5158436990e-008;3.3919442810e-009;-5.3603351091e-008;-2.3054662179e-008;-5.0238540439e-008;-6.8749699267e-008;
2.3623046875e+001;-4.5196927090e-008;3.3729228299e-009;-5.3662603250e-008;-2.3074957056e-008;-5.0257785489e-008;-6.8767803896e-008;
2.3627929688e+001;-4.5190958531e-008;3.3574778513e-009;-5.3705406344e-008;-2.3085641843e-008;-5.0215295033e-008;-6.8770440009e-008;
2.3631835938e+001;-4.5184094688e-008;3.3542815192e-009;-5.3738219208e-008;-2.3073972955e-008;-5.0179799871e-008;-6.8773431394e-008;
2.3635742188e+001;-4.5175891472e-008;3.3446703185e-009;-5.3761020524e-008;-2.3067894261e-008;-5.0151033548e-008;-6.8796637720e-008;
2.3639648438e+001;-4.5180609476e-008;3.3433738000e-009;-5.3799016797e-008;-2.3074868238e-008;-5.0135835039e-008;-6.8819588250e-008;
2.3643554688e+001;-4.5188006226e-008;3.3380318509e-009;-5.3798725475e-008;-2.3056696108e-008;-5.0109459693e-008;-6.8841359280e-008;
2.3647460938e+001;-4.5190287068e-008;3.3404010669e-009;-5.3780130571e-008;-2.3037898700e-008;-5.0073740709e-008;-6.8851441881e-008;
2.3651367188e+001;-4.5221511868e-008;3.3340756822e-009;-5.3776531672e-008;-2.3019458339e-008;-5.0044928201e-008;-6.8863485581e-008;
2.3655273438e+001;-4.5211006494e-008;3.3267217869e-009;-5.3783125509e-008;-2.3012015404e-008;-5.0014396180e-008;-6.8883110771e-008;
2.3659179688e+001;-4.5192344089e-008;3.3216256412e-009;-5.3776886944e-008;-2.2999945060e-008;-4.9982389783e-008;-6.8887402449e-008;
2.3663085938e+001;-4.5198333964e-008;3.3414293554e-009;-5.3757265306e-008;-2.2966931468e-008;-4.9962832094e-008;-6.8891786498e-008;
2.3667968750e+001;-4.5202984467e-008;3.3393059429e-009;-5.3745843331e-008;-2.2949855349e-008;-4.9956192072e-008;-6.8907944240e-008;
2.3671875000e+001;-4.5206871135e-008;3.3460336724e-009;-5.3758245855e-008;-2.2936040622e-008;-4.9946248026e-008;-6.8918296847e-008;
2.3675781250e+001;-4.5208281563e-008;3.3583271719e-009;-5.3749261042e-008;-2.2909175001e-008;-4.9926711654e-008;-6.8886201632e-008;
2.3679687500e+001;-4.5199787024e-008;3.3624398821e-009;-5.3742869710e-008;-2.2855687121e-008;-4.9915914957e-008;-6.8880630977e-008;
2.3683593750e+001;-4.5223590206e-008;3.3563603008e-009;-5.3708760106e-008;-2.2807808975e-008;-4.9903466248e-008;-6.8876474302e-008;
2.3687500000e+001;-4.5215230671e-008;3.3587519432e-009;-5.3730797589e-008;-2.2851796899e-008;-4.9919378853e-008;-6.8883245774e-008;
2.3691406250e+001;-4.5226990153e-008;3.3557792101e-009;-5.3735469407e-008;-2.2845114245e-008;-4.9934712365e-008;-6.8875827708e-008;
2.3695312500e+001;-4.5238522262e-008;3.3456983850e-009;-5.3724406257e-008;-2.2819499179e-008;-4.9949285597e-008;-6.8858703628e-008;
2.3699218750e+001;-4.5233157664e-008;3.3429046198e-009;-5.3723958615e-008;-2.2799159893e-008;-4.9968306826e-008;-6.8841984557e-008;
2.3703125000e+001;-4.5197776188e-008;3.3576565972e-009;-5.3738041572e-008;-2.2779623521e-008;-4.9966786264e-008;-6.8819588250e-008;
2.3707031250e+001;-4.5200682308e-008;3.3669327326e-009;-5.3743004713e-008;-2.2757472351e-008;-4.9937977309e-008;-6.8798939878e-008;
2.3711914063e+001;-4.5212861011e-008;3.3704419256e-009;-5.3728562932e-008;-2.2725085813e-008;-4.9955545478e-008;-6.8765992012e-008;
2.3715820313e+001;-4.5196635767e-008;3.3748004391e-009;-5.3723535842e-008;-2.2700275437e-008;-4.9985473538e-008;-6.8741719872e-008;
2.3719726563e+001;-4.5201083765e-008;3.3713358771e-009;-5.3740567552e-008;-2.2698889879e-008;-5.0001926155e-008;-6.8728127189e-008;
2.3723632813e+001;-4.5203787380e-008;3.3724982806e-009;-5.3764750874e-008;-2.2695179069e-008;-5.0006974561e-008;-6.8701659472e-008;
2.3727539063e+001;-4.5192923182e-008;3.3866021099e-009;-5.3759677598e-008;-2.2663170895e-008;-5.0012005204e-008;-6.8669741893e-008;
2.3731445313e+001;-4.5161520745e-008;3.3967051394e-009;-5.3754515505e-008;-2.2640261221e-008;-5.0001389695e-008;-6.8640261475e-008;
2.3735351563e+001;-4.5160739148e-008;3.3927265441e-009;-5.3755943696e-008;-2.2646698739e-008;-5.0023917453e-008;-6.8636772710e-008;
2.3739257813e+001;-4.5189235465e-008;3.3982474612e-009;-5.3759656282e-008;-2.2647816067e-008;-5.0048395650e-008;-6.8627187488e-008;
2.3743164063e+001;-4.5205375443e-008;3.4018461381e-009;-5.3756771479e-008;-2.2637332009e-008;-5.0064421941e-008;-6.8598154712e-008;
2.3747070313e+001;-4.5199026744e-008;3.4032319185e-009;-5.3762157393e-008;-2.2631745367e-008;-5.0072959112e-008;-6.8579261381e-008;
2.3751953125e+001;-4.5166885343e-008;3.4102278779e-009;-5.3769266373e-008;-2.2629039975e-008;-5.0085876779e-008;-6.8566187394e-008;
2.3755859375e+001;-4.5171265839e-008;3.4132900950e-009;-5.3793986154e-008;-2.2642071329e-008;-5.0114799421e-008;-6.8589571356e-008;
2.3759765625e+001;-4.5174438412e-008;3.4115243963e-009;-5.3781448628e-008;-2.2655527232e-008;-5.0129575158e-008;-6.8579552703e-008;
2.3763671875e+001;-4.5192074083e-008;3.4067186849e-009;-5.3778276055e-008;-2.2657449250e-008;-5.0137845875e-008;-6.8582167501e-008;
2.3767578125e+001;-4.5189661790e-008;3.4121949710e-009;-5.3764193098e-008;-2.2636415409e-008;-5.0150855913e-008;-6.8583261736e-008;
2.3771484375e+001;-4.5178328634e-008;3.4229907797e-009;-5.3763791641e-008;-2.2656085008e-008;-5.0142919150e-008;-6.8580760626e-008;
2.3775390625e+001;-4.5163240259e-008;3.4232365831e-009;-5.3743384854e-008;-2.2716189818e-008;-5.0147189512e-008;-6.8590686908e-008;
2.3779296875e+001;-4.5165990059e-008;3.4351725908e-009;-5.3726395777e-008;-2.2731320826e-008;-5.0159034259e-008;-6.8602020065e-008;
2.3783203125e+001;-4.5165656104e-008;3.4553113704e-009;-5.3703239189e-008;-2.2731255100e-008;-5.0157090925e-008;-6.8594644631e-008;
2.3787109375e+001;-4.5176765440e-008;3.4581277841e-009;-5.3711239900e-008;-2.2755505924e-008;-5.0159815856e-008;-6.8614625093e-008;
2.3791992188e+001;-4.5181302255e-008;3.4562726015e-009;-5.3698837377e-008;-2.2786954545e-008;-5.0157044740e-008;-6.8622000526e-008;
2.3795898438e+001;-4.5194823883e-008;3.4389051606e-009;-5.3695057289e-008;-2.2818293033e-008;-5.0164153720e-008;-6.8629290695e-008;
2.3799804688e+001;-4.5191338671e-008;3.4429061824e-009;-5.3675904610e-008;-2.2822741030e-008;-5.0135902541e-008;-6.8634406603e-008;
2.3803710938e+001;-4.5193907283e-008;3.4209122202e-009;-5.3682498447e-008;-2.2839481417e-008;-5.0129532525e-008;-6.8683242205e-008;
2.3807617188e+001;-4.5210850175e-008;3.4150335892e-009;-5.3674561684e-008;-2.2850992210e-008;-5.0105324334e-008;-6.8687626253e-008;
2.3811523438e+001;-4.5219902489e-008;3.4204650223e-009;-5.3645123899e-008;-2.2881279094e-008;-5.0081251146e-008;-6.8677586285e-008;
2.3815429688e+001;-4.5213198518e-008;3.4281539829e-009;-5.3624560792e-008;-2.2883492434e-008;-5.0069917990e-008;-6.8680364507e-008;
2.3819335938e+001;-4.5178506269e-008;3.4435321261e-009;-5.3628451013e-008;-2.2885638273e-008;-5.0060954493e-008;-6.8673188025e-008;
2.3823242188e+001;-4.5172026120e-008;3.4462142029e-009;-5.3632273733e-008;-2.2905643604e-008;-5.0058719836e-008;-6.8673053022e-008;
2.3827148438e+001;-4.5160962969e-008;3.4405145399e-009;-5.3619800156e-008;-2.2917959086e-008;-5.0022062936e-008;-6.8654429697e-008;
2.3831054688e+001;-4.5142119376e-008;3.4436662411e-009;-5.3609564787e-008;-2.2912706399e-008;-4.9991957241e-008;-6.8663013053e-008;
2.3835937500e+001;-4.5166146379e-008;3.4327138909e-009;-5.3606232342e-008;-2.2916394116e-008;-4.9990816819e-008;-6.8685459098e-008;
2.3839843750e+001;-4.5172406260e-008;3.4387264147e-009;-5.3612311035e-008;-2.2916774256e-008;-4.9988489792e-008;-6.8681274001e-008;
